,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,is_success
124225,0.14400000000000002,['JAY-Z'],0.509,275373,0.9520000000000001,1,0vzb8Ii9B2fP9c0POFGPOZ,0.0,2,0.135,-4.444,0,"Girls, Girls, Girls",54,2001-09-11,0.336,83.068,0.7,2001,1
124226,0.5379999999999999,['Bilal'],0.706,318667,0.326,1,1eetzMDPNpYSZOreBw7SSk,8.06e-06,8,0.171,-10.45,0,Soul Sista,52,2001-01-01,0.11599999999999999,145.976,0.705,2001,0
124227,0.00456,['blink-182'],0.552,145733,0.982,0,2DcxTfOm8y2UgeP81qdidR,0.0,9,0.337,-3.227,1,Online Songs,54,2001,0.0484,98.458,0.664,2001,0
124228,0.314,['Tracy Byrd'],0.52,261453,0.48100000000000004,0,5BSlukklfUTrmzmsuctmMr,0.0007570000000000001,2,0.087,-7.479,1,Keeper Of The Stars - Bonus Track,49,2001-07-23,0.0239,78.015,0.21600000000000005,2001,0
124229,0.0909,['Carl Carlton'],0.892,234987,0.44,0,653JGGOVbV5iQsCSgQcQdi,0.0,0,0.0499,-10.341,1,"She's A Bad Mama Jama (She's Built, She's Stacked)",48,2001-01-01,0.0963,114.21799999999999,0.6829999999999999,2001,0
124230,0.6509999999999999,['Josh Groban'],0.28600000000000003,233893,0.322,0,7go4n83IV0OO5Ztd1DlDh2,0.000335,5,0.0994,-9.288,1,To Where You Are,55,2001-11-20,0.0317,124.96,0.109,2001,0
124231,0.0329,['2Pac'],0.87,255627,0.855,1,7tUw8Zf8a0OcCzU1MwZHOY,1.11e-06,5,0.10300000000000001,-3.591,0,Ballad Of A Dead Soulja,55,2001-01-01,0.10800000000000001,102.789,0.446,2001,0
124232,0.484,['Grateful Dead'],0.601,430627,0.4920000000000001,0,1ae0SQx8MpBXo6QsmrpsEj,0.0139,0,0.308,-8.185,1,Tennessee Jed - 2001 Remaster,49,2001,0.0274,131.38299999999998,0.727,2001,0
124233,0.0492,['Koffee Brown'],0.802,214560,0.552,1,5cvMzT7kEvcxcdtcJz1vQY,1.7e-06,5,0.0224,-4.796,0,After Party,52,2001-03-02,0.0503,105.48100000000001,0.601,2001,1
124234,0.00268,['Rammstein'],0.501,279893,0.76,0,1ryMgu0CnRSseTYpvMDOLD,0.0616,2,0.152,-5.8020000000000005,0,Mein Herz brennt,56,2001-04-02,0.0343,83.046,0.138,2001,0
124235,0.00778,['The Strokes'],0.515,188640,0.863,0,4UmJMAY5TqXPAnsDW1Mci7,0.8959999999999999,7,0.0616,-5.756,1,"Alone, Together",48,2001-07-30,0.0308,143.017,0.961,2001,0
124236,0.0611,['Sunshine Anderson'],0.698,295827,0.925,0,0xikWgPgYN9BEes0ieZ8Co,0.0,3,0.095,-4.209,0,Heard It All Before,55,2001,0.222,96.95299999999999,0.6759999999999999,2001,1
124237,0.498,['Martina McBride'],0.622,253000,0.392,0,2LLcI3oU4CedCQDV5tJ1SK,0.0,1,0.146,-9.737,1,Concrete Angel,51,2001-09-17,0.0253,77.991,0.27399999999999997,2001,1
124238,0.114,['Liberación'],0.564,203293,0.71,0,6y7KWAnxSQcuDDW47wWs3E,0.0,0,0.068,-5.295,1,En La Misma Cama,51,2001-01-01,0.132,178.525,0.88,2001,0
124239,0.175,['Dave Matthews Band'],0.556,283933,0.8390000000000001,0,4UkejguW7NyNfcWl2r4fqV,5.74e-06,0,0.513,-5.785,1,Everyday,48,2001-02-27,0.0387,92.98,0.527,2001,0
124240,0.0235,"['Ludacris', 'Sleepy Brown']",0.588,230533,0.809,1,4QKdiLnJ2fnvfLPUldoryF,0.0,11,0.324,-6.327000000000001,0,Saturday (Oooh! Ooooh!),50,2001-01-01,0.41200000000000003,103.0,0.696,2001,1
124241,0.0799,['Backstreet Boys'],0.568,267227,0.782,0,0AiTIiCQ15NW8QHQwSxKuR,0.0,6,0.0985,-5.968,1,Drowning,62,2001-10-23,0.0396,141.942,0.48100000000000004,2001,1
124242,0.0528,['Fabolous'],0.9159999999999999,306440,0.821,1,7K4Aq4awgYvDKEJdEvvl4j,0.0,4,0.0635,-4.118,0,Can't Deny It (feat. Nate Dogg),50,2001,0.15,90.04,0.5920000000000001,2001,1
124243,0.00855,['The Strokes'],0.503,202760,0.6890000000000001,0,5KupfEBaVJwL7D2ZN0n1Q1,0.0126,9,0.131,-9.424,0,Trying Your Luck,48,2001-07-30,0.0313,143.906,0.615,2001,0
124244,0.217,"['Zero 7', 'Sia', 'Sophie Barker']",0.63,338280,0.5760000000000001,0,27ViQppP3LZPCJl2A0w9kp,0.6859999999999999,7,0.129,-9.046,0,Destiny,58,2001,0.0304,138.009,0.47100000000000003,2001,0
124245,0.226,['The Chi-Lites'],0.418,216280,0.402,0,0cFlXjTxFdMGGPfLVpt3Wv,0.0,10,0.10300000000000001,-12.942,1,Oh Girl,50,2001,0.0288,133.683,0.601,2001,0
124246,0.00041500000000000017,['Saliva'],0.48700000000000004,243600,0.9309999999999999,0,0U6yXM24WIntZO8HUUMXuj,0.00834,6,0.15,-4.013,1,Superstar,54,2001-03-27,0.035,91.8,0.4920000000000001,2001,0
124247,0.00179,['Slayer'],0.23800000000000002,215693,0.9940000000000001,1,0esBc6VgM4lFk3SOlL3Ys4,0.00944,8,0.20199999999999999,-3.5780000000000003,1,Disciple,50,2001-01-01,0.25,95.569,0.0839,2001,0
124248,0.0482,['The Smashing Pumpkins'],0.515,198467,0.426,0,0Wl42CUb1phIU9O2aR1wXI,0.737,4,0.121,-9.267000000000001,0,Disarm,53,2001-01-01,0.0278,129.3,0.195,2001,0
124249,0.237,['Los Del Rio'],0.737,253107,0.93,0,2df5QsXucx4VLiHNGusXD5,1.57e-06,1,0.0911,-6.0829999999999975,1,Macarena - Bayside Boys Remix,63,2001-03-19,0.0534,103.191,0.965,2001,0
124250,0.0525,['Journey'],0.436,325907,0.93,0,2ORySgkn0CbUMFbEoP1wwE,0.0,4,0.22699999999999998,-6.572,0,Separate Ways (Worlds Apart),52,2001-09-19,0.0597,131.446,0.445,2001,0
124251,7.159999999999999e-05,['Andrew W.K.'],0.395,174973,0.875,0,74yxx7JQEElkvjkJCwvt2M,6.8e-06,2,0.111,-3.2,1,Ready To Die,53,2001-01-01,0.0459,187.169,0.8240000000000001,2001,0
124252,0.153,['Los Invasores De Nuevo León'],0.885,132160,0.342,0,3Dldh6miuxuar39LFNufcI,1.37e-06,1,0.0398,-17.805999999999994,1,Aguanta Corazón,48,2001-01-01,0.19399999999999998,105.609,0.966,2001,0
124253,0.000436,['Drowning Pool'],0.5760000000000001,147333,0.96,0,4AaZtoVREGSOTMzdzLoCGK,3.2299999999999986e-05,4,0.0659,-2.605,1,Sinner,53,2001-01-01,0.0759,120.95,0.532,2001,0
124254,0.94,['Gillian Welch'],0.6859999999999999,288000,0.14300000000000002,0,0H8ukN2MIW2iNvqJP1kb4O,7.65e-05,0,0.0792,-14.700999999999999,1,Everything Is Free,49,2001-07-31,0.042,101.65100000000001,0.35100000000000003,2001,0
124255,0.00243,['Saves The Day'],0.257,189693,0.9359999999999999,0,340FrzH0Ji2keVAlX2FJZ5,0.0,2,0.14,-6.131,1,At Your Funeral,48,2001-07-10,0.35700000000000004,197.929,0.376,2001,0
124256,0.16399999999999998,['2Pac'],0.802,235333,0.792,1,1MruDoJ6IXqy9ar20xfKVx,1.38e-06,6,0.24100000000000002,-5.41,0,Letter 2 My Unborn,57,2001-01-01,0.19,107.794,0.743,2001,0
124257,0.000296,['The Bouncing Souls'],0.38299999999999995,150293,0.981,0,4fRmFVMd0c1SGfzazBJIM8,3.76e-05,0,0.20199999999999999,-4.32,1,True Believers,53,2001-05-22,0.0926,98.133,0.479,2001,0
124258,0.00132,['Dead Kennedys'],0.397,63390,0.9229999999999999,1,2LF13LC1wG5XqZ2js2yC9O,0.0,10,0.261,-4.029,0,Nazi Punks Fuck Off,52,2001,0.201,112.666,0.6759999999999999,2001,0
124259,0.0167,['Smash Mouth'],0.515,185760,0.98,0,0mBL2JwjNYKtdFacHxvtJt,0.0,6,0.258,-2.41,1,I'm A Believer - Soundtrack Version,55,2001-01-01,0.0701,164.69799999999995,0.9329999999999999,2001,0
124260,0.000466,['Billy Idol'],0.534,286840,0.6940000000000001,0,2ZTIw0fZhFp3nnvF41nvVc,0.0485,9,0.155,-9.296,0,Rebel Yell - Remastered,63,2001-01-01,0.0472,166.791,0.45,2001,0
124261,0.408,['Emmylou Harris'],0.33799999999999997,245203,0.447,0,41QWKQjT6riBhHAGYHU9Xu,0.0,7,0.402,-11.091,1,Red Dirt Girl,55,2001,0.0411,79.005,0.326,2001,0
124262,7.8e-05,['Slipknot'],0.467,254107,0.992,1,11SQnfm9cxgIjRREQWgbsP,0.00175,11,0.41,-3.218,0,Everything Ends,56,2001,0.175,115.209,0.317,2001,0
124263,0.479,['The Chi-Lites'],0.62,309013,0.33399999999999996,0,3hRJmeg1d5bXdmUylhZbiO,1.2e-06,4,0.16899999999999998,-15.597999999999999,1,Have You Seen Her,50,2001,0.0536,139.375,0.298,2001,0
124264,0.0006730000000000001,['Static-X'],0.46,218760,0.98,0,7r7NIoBZynrYIKZnIS5Z1Q,0.00355,0,0.4,-2.55,1,Cold,53,2001-05-22,0.0446,150.061,0.72,2001,0
124265,0.716,"['Mariah Carey', 'Trey Lorenz']",0.40399999999999997,264160,0.511,0,5jI2ApByK8KJeWVU39oRO4,0.0,5,0.871,-9.427,1,"I'll Be There (feat. Trey Lorenz) - Live at MTV Unplugged, Kaufman Astoria Studios, New York - March 1992",49,2001-12-04,0.0315,82.025,0.27899999999999997,2001,0
124266,0.373,['Craig David'],0.6829999999999999,257200,0.748,0,0UzsDmdpw0Q14KU4hieQss,0.00881,8,0.06,-6.981,1,Fill Me In,58,2001-03-03,0.0366,132.486,0.828,2001,1
124267,0.307,['Maxwell'],0.695,329413,0.45399999999999996,0,0tXq1ob3ysGZN2oK1abtyp,4.6e-06,9,0.0727,-7.267,1,Lifetime,50,2001-08-14,0.0788,127.986,0.496,2001,1
124268,0.239,['Afroman'],0.9329999999999999,361173,0.44799999999999995,1,5HRO58hfVhTpGR87AzHaBa,0.0,7,0.0579,-8.391,1,She Won't Let Me Fuck,53,2001-08-28,0.34700000000000003,99.96799999999999,0.774,2001,0
124269,0.0866,['*NSYNC'],0.748,253600,0.8109999999999999,0,6u5flhVFxKZrl9AApvf2SL,1.4499999999999993e-05,0,0.0282,-5.212999999999999,0,Girlfriend,49,2001-07-24,0.0907,93.963,0.862,2001,0
124270,0.267,['Eddy Herrera'],0.7509999999999999,293107,0.7879999999999999,0,1jD48pmiHMSVHHPzKLi4P3,0.0,9,0.18899999999999997,-6.011,1,Tu Eres Ajena,59,2001,0.0436,133.29399999999998,0.9390000000000001,2001,0
124271,0.331,['Alicia Keys'],0.667,303333,0.41,0,1NRorokmYEtr1koWybvaE4,0.0,4,0.064,-8.323,0,A Woman's Worth,56,2001-06-26,0.138,75.069,0.493,2001,1
124272,0.0607,['Jon B.'],0.8190000000000001,284467,0.5820000000000001,0,3AWY0qfZkOuROo7SHh003L,0.0,7,0.14800000000000002,-5.5329999999999995,0,Don't Talk,51,2001-03-13,0.11800000000000001,104.60700000000001,0.635,2001,1
124273,0.0446,['South Park Mexican'],0.799,290693,0.617,1,6x7j3TyqR2mUg17qsvMj9J,0.0,1,0.068,-8.853,0,SPM vs Los,48,2001-11-06,0.18899999999999997,131.975,0.608,2001,0
124274,0.0253,['Los Bukis'],0.654,228933,0.46,0,4evNAIUgmMUw7AtSrZ5j2a,9.06e-06,0,0.159,-13.645,1,"Vete, Aléjate De Mi",53,2001-01-01,0.0305,102.171,0.276,2001,0
124275,0.000472,['Alkaline Trio'],0.41200000000000003,210173,0.9470000000000001,1,5W68YeADvFGOegS3TmP7w8,0.00771,7,0.3,-4.827,1,Private Eye,53,2001,0.0726,165.83599999999996,0.754,2001,0
124276,0.24,['The Isley Brothers'],0.7090000000000001,346467,0.449,0,7HjJQunSPwkXXVnGeItUEH,0.0,4,0.134,-7.251,0,Contagious,49,2001-01-01,0.04,113.023,0.204,2001,0
124277,0.0381,['Britney Spears'],0.682,198600,0.894,0,5p0KCAuu5nrHpTuAIhHdLw,0.0,0,0.41600000000000004,-1.73,0,Overprotected - Radio Edit,60,2001-10-31,0.0727,95.992,0.845,2001,1
124278,0.0486,['Incubus'],0.469,253427,0.669,0,23Cr3klTV6cX5zuv8AySyI,0.5770000000000001,0,0.111,-7.357,1,11 am,52,2001-10-23,0.0314,153.976,0.297,2001,0
124279,0.0014,['blink-182'],0.524,239547,0.777,0,3QmjMVakV28Rtk3b3vqdJv,1.3800000000000007e-05,2,0.157,-4.9430000000000005,1,Stay Together For The Kids,50,2001-01-01,0.0363,145.116,0.17,2001,0
124280,0.524,"['José Feliciano', 'Ewan McGregor', 'Jacek Koman']",0.322,283933,0.473,0,606WoZeEY2gs7wCne8VPUN,0.0457,7,0.222,-7.644,0,"El Tango De Roxanne - From ""Moulin Rouge"" Soundtrack",49,2001-01-01,0.0466,128.987,0.193,2001,0
124281,0.461,['Los Amantes De Lola'],0.634,276773,0.489,0,3Gr4OWY7lAXAq7PpgUbctG,5.77e-06,2,0.29100000000000004,-12.948,0,Beber de Tu Sangre,65,2001-06-07,0.0275,125.32600000000001,0.6559999999999999,2001,0
124282,0.0233,['Los Bukis'],0.6920000000000001,305933,0.345,0,1DrEjI8TdMkVWydSOGBZ51,0.0,11,0.0641,-18.031,0,Dejale Oir Tu Voz,53,2001-01-01,0.0323,95.212,0.588,2001,0
124283,0.0618,['Jaheim'],0.78,263866,0.5720000000000001,0,0YHBvFhfCJHyP5qfgtiX1o,0.0,0,0.0495,-6.7970000000000015,1,Just in Case,51,2001-03-13,0.0951,100.999,0.695,2001,1
124284,0.011000000000000001,['LMNT'],0.605,219987,0.9640000000000001,0,4cIedAXi7s8BYl4eRjC3Bc,0.0,9,0.187,-1.581,1,Juliet - Single Edit,49,2001-11-13,0.0643,99.071,0.81,2001,0
124285,1.42e-05,['Spongebob Squarepants'],0.718,67960,0.879,0,1Ef6RP9JhfkACpYhpLCmFZ,0.828,11,0.0779,-10.478,1,Stadium Rave,47,2001,0.0494,124.978,0.76,2001,0
124286,0.183,['Billy Joel'],0.507,216640,0.327,0,3YhcVZIWyakQSTUJD1YMt4,0.0,3,0.11,-9.574,1,The Longest Time,52,2001-10-02,0.0286,169.54,0.627,2001,0
124287,0.0104,['Brand New'],0.4320000000000001,222080,0.9390000000000001,0,4w7hIjpuEfvMPiyEgdqlf6,0.0,8,0.22699999999999998,-3.3689999999999998,1,Jude Law And A Semester Abroad,49,2001,0.18,177.863,0.522,2001,0
124288,0.168,['Jamiroquai'],0.878,295400,0.7240000000000001,0,7hhclvecTpNxNNRCk7NUoc,0.0116,10,0.133,-5.3729999999999976,0,Little L,64,2001-09-11,0.129,121.906,0.904,2001,0
124289,0.586,['Luis y Julian'],0.573,202733,0.607,0,2QWPE9utfwQQdUc7YlLmiY,0.0,3,0.0538,-6.726,1,La Mesera,52,2001-01-01,0.401,182.918,0.8270000000000001,2001,0
124290,0.47200000000000003,['Billy Joel'],0.675,207907,0.8109999999999999,0,3DBVtnyVhc0WGT51K28TC9,5.94e-06,2,0.0492,-7.45,0,Movin' Out (Anthony's Song),50,2001-10-02,0.0323,133.894,0.8440000000000001,2001,0
124291,0.00702,['Project Pat'],0.889,207333,0.8370000000000001,1,2iiCDhPr51If2XCDQJJ0nC,0.0,7,0.0774,-5.04,1,Cheese and Dope,48,2001-02-13,0.17300000000000001,75.188,0.9440000000000001,2001,0
124292,0.23399999999999999,['Willa Ford'],0.647,183560,0.818,0,6f67kjvFmXZTA47K8JNVBU,1.89e-05,9,0.21600000000000005,-3.47,0,I Wanna Be Bad,50,2001-07-17,0.0647,180.019,0.816,2001,1
124293,0.374,['Nivea'],0.746,232347,0.613,0,0XHt0UmBzFJy1KKigTZ0tN,0.0,5,0.365,-8.818999999999997,0,Complicated,48,2001-01-01,0.0351,113.979,0.395,2001,0
124294,0.716,"['Nicole Kidman', 'Ewan McGregor']",0.322,288427,0.52,0,5cCAnk1sHJDdqqNIScOkZU,3.69e-06,7,0.0797,-7.63,1,"Come What May - From ""Moulin Rouge"" Soundtrack",49,2001-01-01,0.0351,132.123,0.13,2001,0
124295,0.831,['Nat King Cole'],0.252,155267,0.259,0,45lTac7VjsyP92PUw9OnLN,7.21e-06,8,0.217,-14.173,1,Love Me As Though There Were No Tomorrow - Remastered,52,2001-01-01,0.031,144.63299999999995,0.124,2001,0
124296,0.613,['Jay Chou'],0.505,334240,0.401,0,4FOydQ5IdqmdeBgG9vFbPg,8.69e-06,10,0.11,-7.869,1,安靜,60,2001-09-14,0.0282,143.864,0.125,2001,0
124297,0.332,['Gilberto Santa Rosa'],0.807,254933,0.768,0,3GgI4QQWvsqqdKCvnNN0UM,3.09e-06,5,0.251,-6.745,0,La Agarro Bajando,59,2001-07-24,0.0427,100.324,0.9620000000000001,2001,0
124298,0.0555,"['Method Man', 'Redman']",0.76,239933,0.794,1,4FDbLUb5SDKy3rnRtS02q1,1.32e-05,2,0.265,-8.197000000000001,1,How High - Remix,58,2001-01-01,0.38799999999999996,91.619,0.649,2001,0
124299,0.0162,['moe.'],0.648,216360,0.846,0,7wVNlOzLvv7Y6UYsmwZqjV,6.36e-05,4,0.0511,-6.419,1,In a Big Country,48,2001-02-06,0.0616,125.65100000000001,0.767,2001,0
124300,0.00209,['Staind'],0.47100000000000003,242600,0.846,0,70b6WxS0cjxbQqvdu4Q4Sa,0.0369,1,0.126,-3.6319999999999997,1,Fade,47,2001-05-22,0.0416,116.469,0.255,2001,1
124301,0.0115,['Journey'],0.331,244960,0.833,0,1E2iehquphUsbmj8VTzWdQ,0.0,7,0.209,-6.204,1,Only the Young,50,2001-09-19,0.0408,72.369,0.527,2001,0
124302,0.0136,['No Doubt'],0.772,242587,0.665,0,6AfLmKXzhEZjwiVPs5jhdV,0.012,8,0.0905,-3.947,1,Hella Good,49,2001-12-11,0.0349,115.13799999999999,0.838,2001,1
124303,0.129,"[""Gov't Mule""]",0.534,356733,0.72,0,1b2S3hshRyAQw26g5ZwAUv,0.0027300000000000002,8,0.11,-5.905,0,Banks Of The Deep End,50,2001-10-23,0.0303,151.515,0.685,2001,0
124304,0.96,['Stephen Speaks'],0.57,218800,0.317,0,2PkQeKapTNUjwpKLf8aJlq,0.00659,0,0.0979,-10.055,1,Out of My League,65,2001-09-04,0.0285,92.64200000000001,0.4,2001,0
124305,0.00548,"['The Beatnuts', 'Big Pun', 'Cuban Linx']",0.8370000000000001,168773,0.7809999999999999,1,5qqBsCBwzv0g0xb1kB1TGJ,0.00394,11,0.134,-3.798,1,Off the Books (feat. Big Pun & Cuban Linx),54,2001-04-03,0.171,100.512,0.763,2001,0
124306,0.000171,['Adema'],0.38299999999999995,274733,0.9620000000000001,1,1OGFtaUgHAQjtSk7mhDwr9,0.0122,1,0.114,-5.33,1,Giving In,52,2001-08-20,0.111,152.326,0.196,2001,0
124307,0.992,['Yiruma'],0.467,240533,0.124,0,4zFRzp0Gi6FB6YMCZOwzW8,0.879,1,0.0912,-22.375999999999998,1,May Be,57,2001-11-27,0.0511,111.94200000000001,0.121,2001,0
124308,0.21600000000000005,['Brooks & Dunn'],0.379,201267,0.857,0,5dPSCeB8Ly3RxNLme5bomi,3.17e-06,0,0.303,-5.3729999999999976,1,Ain't Nothing 'Bout You,48,2001-04-17,0.0434,201.265,0.72,2001,0
124309,0.19899999999999998,['Jason Boland & The Stragglers'],0.667,204400,0.544,0,04yO1WqGaIxTk3QJIVyncw,1.01e-06,7,0.23399999999999999,-10.168,1,Pearl Snaps,47,2001,0.0304,127.74600000000001,0.843,2001,0
124310,0.204,['Los Originales De San Juan'],0.8009999999999999,158067,0.625,0,2BrOxjVCfVIJjIFWFQjIzB,0.0,3,0.0497,-7.0070000000000014,1,La Cerveza,49,2001-01-01,0.0454,111.345,0.887,2001,0
124311,0.0911,['Radiohead'],0.433,254867,0.675,0,2xbrMtkxp399aSiCJ8EAON,0.293,2,0.159,-6.702000000000001,0,Knives Out,57,2001-03-12,0.0337,137.268,0.184,2001,0
124312,0.00506,"['Busta Rhymes', 'Busta Rhymes for Flipmode Entertainment']",0.8170000000000001,237907,0.84,0,0Cwn4fq9ysV0PsfSew34bp,0.00033999999999999997,2,0.28800000000000003,-8.597999999999999,1,Turn It Up / Fire It Up - Remix,56,2001,0.0922,104.295,0.89,2001,0
124313,0.904,"['Ann Farina', 'John S. Farina', 'Santo A. Farina', 'Santo & Johnny']",0.733,141000,0.183,0,0gSSYbuoYlHLwVJSbdCnx7,0.9109999999999999,1,0.222,-10.543,1,Sleepwalk,48,2001-01-01,0.0313,94.931,0.493,2001,0
124314,0.785,['Chalino Sanchez'],0.386,161344,0.555,0,10TR4FENX2vDT599CGc8ls,0.0,10,0.0581,-7.64,1,Corrido De Rosalino,50,2001-02-13,0.0897,196.419,0.865,2001,0
124315,0.313,['Mark Chesnutt'],0.5,163307,0.865,0,1vFyOiwgezbBMIFtT4t0it,0.0,9,0.11,-9.706,1,It's A Little Too Late,49,2001-01-01,0.044000000000000004,172.946,0.777,2001,0
124316,0.0022199999999999998,['Sum 41'],0.44,149307,0.919,1,3SO0vfryYv381w1ImgWONG,0.00503,7,0.0892,-4.462,1,Over My Head (Better Off Dead),48,2002-01-01,0.0735,184.324,0.773,2002,0
124317,0.762,['Grupo Laberinto'],0.46299999999999997,167288,0.447,0,3GAdS8KTNSHChsgPwQt19Q,0.0,11,0.0983,-5.779,1,Laurita Garza,52,2002-04-05,0.121,205.023,0.966,2002,0
124318,0.195,['Trey Anastasio'],0.8029999999999999,220067,0.33799999999999997,0,3rwFEFOQl8tCgJX96qRTX3,0.00954,2,0.115,-10.812999999999999,0,Ether Sunday,48,2002-04-30,0.0662,76.99600000000002,0.621,2002,0
124319,0.428,['Chayanne'],0.628,282707,0.74,0,7cKDTgEOfhG4v6R8HngRrP,0.0,8,0.301,-6.5089999999999995,1,Dejaría Todo,62,2002,0.0272,143.917,0.708,2002,0
124320,0.0472,['Box Car Racer'],0.44799999999999995,270867,0.9640000000000001,0,1Igy3egsujfV4WphlW0B7K,0.00243,2,0.32299999999999995,-3.779,1,I Feel So,54,2002-01-01,0.146,142.776,0.235,2002,0
124321,0.237,"['The Band', 'The Staple Singers']",0.557,275800,0.752,0,3TKOJWYOMrp98OB19y1A0n,2.19e-06,9,0.124,-8.169,1,The Last Waltz Suite: The Weight (feat. The Staples),53,2002-12-16,0.0566,74.108,0.687,2002,0
124322,0.016,['Red Hot Chili Peppers'],0.452,216973,0.976,0,2t0ZYmVXMR36fchq1Egs2d,0.0063100000000000005,0,0.0985,-4.349,1,By the Way,57,2002-07-09,0.11699999999999999,123.035,0.17800000000000002,2002,0
124323,0.8959999999999999,"[""Da Vinci's Notebook""]",0.78,237053,0.529,0,3QxgOiZSkuyq7hALKV3fJa,0.0,2,0.654,-9.549,1,Another Irish Drinking Song,51,2002,0.498,141.763,0.966,2002,0
124324,0.27699999999999997,"['Johnny Cash', 'June Carter Cash']",0.633,182960,0.588,0,7hJBjMGJHHQ4cR4Jhzp1d1,0.0,2,0.165,-6.595,1,"It Ain't Me, Babe (with June Carter Cash)",54,2002-02-12,0.03,105.646,0.624,2002,0
124325,0.08800000000000001,"['Linkin Park', 'Aaron Lewis']",0.415,340253,0.528,0,1Hg2egRryMkCdXqXmXki3A,0.00595,4,0.0746,-7.564,1,Krwlng (Mike Shinoda Reanimation) [feat. Aaron Lewis],48,2002-07-29,0.0293,105.21700000000001,0.0479,2002,0
124326,0.322,['Andre Nickatina'],0.9009999999999999,285160,0.833,1,1X4x5dsB2OhY4CctleooV2,0.0,11,0.11199999999999999,-5.396,1,Jungle,49,2002-03-19,0.18899999999999997,94.26,0.446,2002,0
124327,0.0305,['Insane Clown Posse'],0.706,272667,0.852,1,5WuvsVJcKm6Gr8XEFBbCeB,0.0,9,0.6890000000000001,-4.553,1,Juggalo Homies,50,2002-11-02,0.11699999999999999,90.041,0.585,2002,0
124328,0.602,['Maurette Brown Clark'],0.466,299480,0.878,0,6EstomtQJkk4F0pS6qX5NS,0.0,1,0.5489999999999999,-4.78,1,Just Want to Praise You,48,2002-04-30,0.266,107.23,0.66,2002,0
124329,0.5539999999999999,['Joan Sebastian'],0.7709999999999999,198356,0.418,0,4u6zS8iQZ7Y6LgW7WXwaLb,1.85e-06,9,0.0528,-7.2,1,Así Te Quiero,57,2002-12-17,0.053,126.26,0.9540000000000001,2002,0
124330,0.0236,['Nelly'],0.69,198760,0.5920000000000001,1,7rSj5gEdN5KgHwbnEVAZ4b,0.0,7,0.56,-5.973,1,#1,50,2002-06-25,0.3,179.98,0.466,2002,0
124331,0.000162,['My Chemical Romance'],0.29100000000000004,208173,0.976,0,51VwpPzxUd6g94iELptagU,8.29e-06,2,0.359,-6.443,1,Headfirst for Halos,52,2002,0.09,112.225,0.276,2002,0
124332,0.44799999999999995,['Sonido Condor'],0.645,172042,0.469,0,0l9S0ufiXdSXWGF4br3uZs,0.0,8,0.315,-13.763,0,Usted Que Haria,53,2002,0.17800000000000002,96.351,0.795,2002,0
124333,0.31,['Tech N9ne'],0.9229999999999999,256400,0.688,1,2UgCRfbt0gafXbUDyMmnqh,0.0,2,0.0866,-3.904,1,Slacker,49,2002-09-24,0.252,93.931,0.7959999999999999,2002,0
124334,0.8240000000000001,['Norah Jones'],0.6990000000000001,177240,0.294,0,3qQQtyCT1L9sA8bIOMJgB5,4.96e-05,5,0.11,-9.956,1,Feelin' The Same Way,58,2002-02-26,0.0314,109.255,0.419,2002,0
124335,0.489,['Shakira'],0.8440000000000001,251053,0.465,0,1I1DRPWM8iIYEbsuGMbaR3,5.56e-06,0,0.095,-8.443999999999999,1,Antologia,66,2002,0.0295,97.964,0.556,2002,0
124336,0.843,['Elvis Presley'],0.6940000000000001,127960,0.295,0,2IfE8FhnPPEBSS4rL1qhBb,1.42e-06,9,0.0856,-8.672,1,Heartbreak Hotel,59,2002-09-24,0.0611,93.57700000000001,0.7290000000000001,2002,0
124337,0.0526,['James McMurtry'],0.311,513440,0.777,0,3d0EH8kmmejGmBtvQHYgU6,0.0202,11,0.0955,-7.876,0,Choctaw Bingo,48,2002,0.0394,200.50799999999998,0.711,2002,0
124338,0.159,"['WC', 'Snoop Dogg', 'Nate Dogg']",0.92,227867,0.8109999999999999,1,5a251qN4R86hro8UZGuO4E,0.0026,4,0.0935,-2.892,0,The Streets - Re-Twist,55,2002-01-01,0.11699999999999999,97.117,0.602,2002,1
124339,0.0346,"['Eminem', 'Obie Trice']",0.813,285640,0.687,1,7io19rjxOFu3pGuZgBI6Pk,0.0,8,0.0878,-4.85,1,Drips,57,2002-05-26,0.298,83.944,0.6659999999999999,2002,0
124340,0.00185,['Linkin Park'],0.506,225520,0.976,0,0T7fLoDpZcSFYybJ3xXtgd,0.0020399999999999997,8,0.33799999999999997,-5.066,0,Pts.Of.Athrty - Jay Gordon Reanimation,47,2002-07-29,0.155,95.16,0.267,2002,0
124341,0.0514,"['Shade Sheist', 'Nate Dogg', 'Kurupt']",0.8370000000000001,260027,0.568,1,3wQ8RcbLwNRH53FelAVCkX,0.0203,8,0.0781,-6.899,1,Where I Wanna Be,52,2002-01-01,0.0574,96.899,0.429,2002,0
124342,0.804,['Patty Griffin'],0.583,213533,0.33,0,1v76gn29TvpZg2areWXbxP,0.0,6,0.105,-6.725,1,Long Ride Home,48,2002-04-09,0.0278,94.666,0.41600000000000004,2002,0
